result_id,olympian_id,year,event_id,medal
87171,72090,1984,707,No medal
87172,71926,1984,476,No medal
87173,71976,1984,68,No medal
87174,71946,1984,708,No medal
87175,71982,1984,411,No medal
87176,71982,1984,410,No medal
87177,71921,1984,411,No medal
87178,71974,1984,407,No medal
87179,71997,1984,473,No medal
87180,71942,1984,411,No medal
87181,71942,1984,410,No medal
87182,71916,1984,369,No medal
87183,71940,1984,411,No medal
87184,71901,1984,472,No medal
87185,72022,1984,407,No medal
87186,72022,1984,406,No medal
87187,71894,1984,411,No medal
87188,71894,1984,410,No medal
87189,72057,1984,475,No medal
87190,72039,1984,711,No medal
87191,72039,1984,707,No medal
87192,72085,1984,471,No medal
87193,71998,1984,708,No medal
87194,71889,1984,75,No medal
87195,72011,1984,407,No medal
87196,72011,1984,406,No medal
87197,71890,1984,709,No medal
87198,71911,1984,407,No medal
87199,71911,1984,406,No medal
87200,71975,1984,368,No medal
87201,71975,1984,369,No medal
87202,97078,1984,716,No medal
87203,97078,1984,707,No medal
87204,97078,1984,715,No medal
87205,96965,1984,716,No medal
87206,96965,1984,715,No medal
87207,96965,1984,709,No medal
87208,96985,1984,716,No medal
87209,96985,1984,706,No medal
87210,96985,1984,715,No medal
87211,97019,1984,599,No medal
87212,97017,1984,716,No medal
87213,97017,1984,708,No medal
87214,97017,1984,715,No medal
87215,97017,1984,709,No medal
87216,56142,1984,96,No medal
87217,56337,1984,99,No medal
87218,56337,1984,101,No medal
87219,56643,1984,99,No medal
87220,56643,1984,101,No medal
87221,56442,1984,464,No medal
87222,56381,1984,607,No medal
87223,56409,1984,464,No medal
87224,56356,1984,651,No medal
87225,56711,1984,637,No medal
87226,56535,1984,464,No medal
87227,56756,1984,880,No medal
87228,56122,1984,464,No medal
87229,56507,1984,654,No medal
87230,56298,1984,464,No medal
87231,56298,1984,898,No medal
87232,56272,1984,464,No medal
87233,56604,1984,654,No medal
87234,56886,1984,884,No medal
87235,56796,1984,199,No medal
87236,56880,1984,892,No medal
87237,55982,1984,464,No medal
87238,56208,1984,83,No medal
87239,56137,1984,882,No medal
